picsfits
  7  5 2s2.2p(2P)-2s.2p2(2D)    1  0.00  6.0  6.0 10.0 1.251E-02 1.220E-01 1.251E-02 7.126E+00
  7  5 2s2.2p(2P)-2s.2p2(2S)    1  0.00  6.0  6.0  2.0 1.623E-02 8.200E-02 1.623E-02 2.523E+00
  7  5 2s2.2p(2P)-2s.2p2(2P)    1  0.00  6.0  6.0  6.0 1.808E-02 4.020E-01 1.808E-02 1.098E+01
  7  5 2p(2P)-3s(2S)            1  1.00  6.0  6.0  2.0 2.742E-02 3.160E-02 2.742E-02 4.288E-01
  7  5 2p(2P)-3d(2D)            1  0.00  6.0  6.0 10.0 3.312E-02 4.410E-01 3.312E-02 4.034E+00
  8  1 1s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 6.536E-01 4.160E-01 6.536E-01 8.492E-02
  8  1 2s(2S)-3p(2P)            0  0.00  2.0  2.0  6.0 1.210E-01 0.000E+00 7.746E-01 1.518E-02
  8  2 1s2(1S)-1s.2p(1P)        1  0.25  1.0  1.0  3.0 5.740E-01 6.960E-01 5.740E-01 6.303E-02
  8  2 1s2(1S)-1s.2p(3P)        0  0.75  1.0  1.0  9.0 5.687E-01 0.000E+00 5.687E-01 1.061E-02
  8  2 1s.2p(3P)-1s.3d(3D)      0  0.00  1.0  9.0 15.0 9.638E-02 0.000E+00 6.651E-01 3.443E-04
  8  3 2s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 1.199E-02 1.990E-01 1.199E-02 5.917E+00
  8  3 2s(2S)-3p(2P)            1  0.00  2.0  2.0  6.0 8.260E-02 2.650E-01 8.260E-02 1.859E-01
  8  3 2p(2P)-3s(2S)            0  0.80  2.0  6.0  2.0 6.734E-02 0.000E+00 7.933E-02 2.070E-01
  8  3 2p(2P)-3d(2D)            0  0.20  2.0  6.0 10.0 7.166E-02 0.000E+00 8.365E-02 3.878E-01
  8  4 2s2(1S)-2s.2p(1P)        1  0.25  1.0  1.0  3.0 1.969E-02 5.150E-01 1.969E-02 3.281E+00
  8  4 2s2(1S)-2s.3p(1P)        1  0.00  1.0  1.0  3.0 7.201E-02 3.950E-01 7.201E-02 1.388E-01
  8  4 2s.2p(1P)-2s.3s(1S)      0  0.20  1.0  3.0  1.0 4.990E-02 0.000E+00 6.959E-02 1.819E-01
  8  4 2s.2p(3P)-2s.3s(3S)      0  0.60  1.0  9.0  3.0 5.764E-02 0.000E+00 6.782E-02 1.477E-02
  8  4 2s.2p(1P)-2s.3d(1D)      0  0.20  1.0  3.0  5.0 5.627E-02 0.000E+00 7.596E-02 2.537E-01
  8  5 2s2.2p(2P)-2s.2p2(2D)    1  0.00  6.0  6.0 10.0 1.571E-02 1.100E-01 1.571E-02 5.700E+00
  8  5 2s2.2p(2P)-2s.2p2(2S)    1  0.00  6.0  6.0  2.0 2.035E-02 6.690E-02 2.035E-02 2.137E+00
  8  5 2s2.2p(2P)-2s.2p2(2P)    1  0.00  6.0  6.0  6.0 2.237E-02 3.350E-01 2.237E-02 9.428E+00
  8  5 2p(2P)-3s(2S)            1  1.00  6.0  6.0  2.0 4.431E-02 3.140E-02 4.431E-02 1.667E-01
  8  5 2p(2P)-3d(2D)            1  0.00  6.0  6.0 10.0 5.199E-02 5.040E-01 5.199E-02 3.096E+00
  8  6 2s2.2p2(3P)-2s.2p3(3D)   1  0.00  9.0  9.0 15.0 1.486E-02 1.070E-01 1.486E-02 8.160E+00
  8  6 2s2.2p2(3P)-2s.2p3(3P)   1  0.00  9.0  9.0  9.0 1.763E-02 1.370E-01 1.763E-02 7.296E+00
  8  6 2s2.2p2(3P)-2s.2p3(3S)   1  0.00  9.0  9.0  3.0 2.441E-02 1.850E-01 2.441E-02 6.672E+00
  8  6 2p2(3P)-2p.3s(3P)        1  1.00  9.0  9.0  9.0 3.314E-02 8.310E-02 3.314E-02 6.047E-01
  8  6 2p2(3P)-2p.3d(3D)        1  0.00  9.0  9.0 15.0 4.055E-02 4.700E-01 4.055E-02 4.612E+00
 10  1 1s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 1.022E+00 4.160E-01 1.022E+00 5.658E-02
 10  1 2s(2S)-3p(2P)            0  0.00  2.0  2.0  6.0 1.890E-01 0.000E+00 1.211E+00 7.661E-03
 10  2 1s2(1S)-1s.2p(1P)        1  0.25  1.0  1.0  3.0 9.220E-01 7.240E-01 9.220E-01 4.116E-02
 10  2 1s2(1S)-1s.2p(3P)        0  0.75  1.0  1.0  9.0 9.117E-01 0.000E+00 9.117E-01 6.106E-03
 10  2 1s.2p(3P)-1s.3d(3D)      0  0.00  1.0  9.0 15.0 1.617E-01 0.000E+00 1.073E+00 2.319E-04
 10  3 2s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 1.603E-02 1.530E-01 1.603E-02 3.590E+00
 10  3 2s(2S)-3p(2P)            1  0.00  2.0  2.0  6.0 1.407E-01 3.020E-01 1.407E-01 1.295E-01
 10  3 2p(2P)-3s(2S)            0  0.80  2.0  6.0  2.0 1.203E-01 0.000E+00 1.363E-01 1.233E-01
 10  3 2p(2P)-3d(2D)            0  0.20  2.0  6.0 10.0 1.261E-01 0.000E+00 1.421E-01 2.431E-01
 10  4 2s2(1S)-2s.2p(1P)        1  0.25  1.0  1.0  3.0 2.665E-02 3.890E-01 2.665E-02 2.083E+00
 10  4 2s2(1S)-2s.3p(1P)        1  0.00  1.0  1.0  3.0 1.272E-01 4.860E-01 1.272E-01 1.053E-01
 10  4 2s.2p(1P)-2s.3s(1S)      0  0.20  1.0  3.0  1.0 9.712E-02 0.000E+00 1.238E-01 9.920E-02
 10  4 2s.2p(3P)-2s.3s(3S)      0  0.60  1.0  9.0  3.0 1.074E-01 0.000E+00 1.213E-01 6.906E-03
 10  4 2s.2p(1P)-2s.3d(1D)      0  0.20  1.0  3.0  5.0 1.062E-01 0.000E+00 1.329E-01 1.546E-01
 10  5 2s2.2p(2P)-2s.2p2(2D)    1  0.00  6.0  6.0 10.0 2.209E-02 9.020E-02 2.209E-02 3.669E+00
 10  5 2s2.2p(2P)-2s.2p2(2S)    1  0.00  6.0  6.0  2.0 2.851E-02 5.030E-02 2.851E-02 1.528E+00
 10  5 2s2.2p(2P)-2s.2p2(2P)    1  0.00  6.0  6.0  6.0 3.087E-02 2.520E-01 3.087E-02 6.152E+00
 10  5 2p(2P)-3s(2S)            1  1.00  6.0  6.0  2.0 8.948E-02 2.830E-02 8.948E-02 7.406E-02
 10  5 2p(2P)-3d(2D)            1  0.00  6.0  6.0 10.0 1.011E-01 5.710E-01 1.011E-01 2.062E+00
 10  6 2s2.2p2(3P)-2s.2p3(3D)   1  0.00  9.0  9.0 15.0 2.171E-02 9.230E-02 2.171E-02 4.731E+00
 10  6 2s2.2p2(3P)-2s.2p3(3P)   1  0.00  9.0  9.0  9.0 2.572E-02 1.100E-01 2.572E-02 4.598E+00
 10  6 2s2.2p2(3P)-2s.2p3(3S)   1  0.00  9.0  9.0  3.0 3.454E-02 1.390E-01 3.454E-02 4.479E+00
 10  6 2p2(3P)-2p.3s(3P)        1  1.00  9.0  9.0  9.0 7.394E-02 7.630E-02 7.394E-02 2.244E-01
 10  6 2p2(3P)-2p.3d(3D)        1  0.00  9.0  9.0 15.0 8.651E-02 6.730E-01 8.651E-02 3.404E+00
 10  7 2s2.2p3(4S)-2s.2p4(4P)   1  0.00  4.0  4.0 12.0 2.284E-02 2.330E-01 2.284E-02 5.067E+00
 10  7 2p3(4S)-2p2[3P]3s(4P)    1  1.00  4.0  4.0 12.0 5.943E-02 1.320E-01 5.943E-02 4.616E-01
 10  7 2p3(4S)-2p2[3P]3d(4P)    1  0.00  4.0  4.0 12.0 7.185E-02 9.270E-01 7.185E-02 2.171E+00
 10  8 2s2.2p4(3P)-2s.2p5(3P)   1  0.00  9.0  9.0  9.0 2.533E-02 1.750E-01 2.533E-02 1.062E+01
 10  8 2p4(3P)-2p3[4S]3s(3S)    1  1.00  9.0  9.0  3.0 3.957E-02 5.460E-02 3.957E-02 4.730E-01
 10  8 2p4(3P)-2p3[2D]3d(3D)    1  0.00  9.0  9.0 15.0 5.413E-02 8.010E-02 5.413E-02 1.152E+00
 12  1 1s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 1.472E+00 4.160E-01 1.472E+00 3.962E-02
 12  1 2s(2S)-3p(2P)            0  0.00  2.0  2.0  6.0 2.719E-01 0.000E+00 1.745E+00 6.831E-03
 12  2 1s2(1S)-1s.2p(1P)        1  0.25  1.0  1.0  3.0 1.352E+00 7.420E-01 1.352E+00 2.901E-02
 12  2 1s2(1S)-1s.2p(3P)        0  0.75  1.0  1.0  9.0 1.343E+00 0.000E+00 1.343E+00 4.160E-03
 12  2 1s.2p(3P)-1s.3d(3D)      0  0.00  1.0  9.0 15.0 2.357E-01 0.000E+00 1.579E+00 1.734E-04
 12  3 2s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 2.017E-02 1.260E-01 2.017E-02 2.416E+00
 12  3 2s(2S)-3p(2P)            1  0.00  2.0  2.0  6.0 2.142E-01 3.260E-01 2.142E-01 9.546E-02
 12  3 2p(2P)-3s(2S)            0  0.80  2.0  6.0  2.0 1.881E-01 0.000E+00 2.083E-01 8.207E-02
 12  3 2p(2P)-3d(2D)            0  0.20  2.0  6.0 10.0 1.959E-01 0.000E+00 2.160E-01 1.673E-01
 12  4 2s2(1S)-2s.2p(1P)        1  0.25  1.0  1.0  3.0 3.369E-02 3.140E-01 3.369E-02 1.486E+00
 12  4 2s2(1S)-2s.3p(1P)        1  0.00  1.0  1.0  3.0 1.976E-01 5.430E-01 1.976E-01 7.417E-02
 12  4 2s.2p(1P)-2s.3s(1S)      0  0.20  1.0  3.0  1.0 1.595E-01 0.000E+00 1.932E-01 9.153E-02
 12  4 2s.2p(3P)-2s.3s(3S)      0  0.60  1.0  9.0  3.0 1.724E-01 0.000E+00 1.900E-01 3.202E-03
 12  4 2s.2p(1P)-2s.3d(1D)      0  0.20  1.0  3.0  5.0 1.715E-01 0.000E+00 2.051E-01 1.368E-01
 12  5 2s2.2p(2P)-2s.2p2(2D)    1  0.00  6.0  6.0 10.0 2.853E-02 7.560E-02 2.853E-02 2.649E+00
 12  5 2s2.2p(2P)-2s.2p2(2S)    1  0.00  6.0  6.0  2.0 3.671E-02 4.070E-02 3.671E-02 1.005E+00
 12  5 2s2.2p(2P)-2s.2p2(2P)    1  0.00  6.0  6.0  6.0 3.941E-02 2.030E-01 3.941E-02 4.534E+00
 12  5 2p(2P)-3s(2S)            1  1.00  6.0  6.0  2.0 1.498E-01 2.600E-02 1.498E-01 4.179E-02
 12  5 2p(2P)-3d(2D)            1  0.00  6.0  6.0 10.0 1.654E-01 6.060E-01 1.654E-01 1.425E+00
 12  6 2s2.2p2(3P)-2s.2p3(3D)   1  0.00  9.0  9.0 15.0 2.863E-02 7.940E-02 2.863E-02 4.138E+00
 12  6 2s2.2p2(3P)-2s.2p3(3P)   1  0.00  9.0  9.0  9.0 3.384E-02 9.130E-02 3.384E-02 4.195E+00
 12  6 2s2.2p2(3P)-2s.2p3(3S)   1  0.00  9.0  9.0  3.0 4.465E-02 1.120E-01 4.465E-02 3.141E+00
 12  6 2p2(3P)-2p.3s(3P)        1  1.00  9.0  9.0  9.0 1.299E-01 7.040E-02 1.299E-01 1.226E-01
 12  6 2p2(3P)-2p.3d(3D)        1  0.00  9.0  9.0 15.0 1.476E-01 7.770E-01 1.476E-01 2.438E+00
 12  7 2s2.2p3(4S)-2s.2p4(4P)   1  0.00  4.0  4.0 12.0 3.086E-02 2.030E-01 3.086E-02 5.123E+00
 12  7 2p3(4S)-2p2[3P]3s(4P)    1  1.00  4.0  4.0 12.0 1.110E-01 1.240E-01 1.110E-01 1.872E-01
 12  7 2p3(4S)-2p2[3P]3d(4P)    1  0.00  4.0  4.0 12.0 1.299E-01 1.260E+00 1.299E-01 1.112E+00
 12  8 2s2.2p4(3P)-2s.2p5(3P)   1  0.00  9.0  9.0  9.0 3.511E-02 1.580E-01 3.511E-02 7.480E+00
 12  8 2p4(3P)-2p3[4S]3s(3S)    1  1.00  9.0  9.0  3.0 8.476E-02 5.060E-02 8.476E-02 2.223E-01
 12  8 2p4(3P)-2p3[2D]3d(3D)    1  0.00  9.0  9.0 15.0 1.079E-01 2.430E-01 1.079E-01 1.912E+00
 12  9 2s2.2p5(2P)-2s.2p6(2S)   1  0.00  6.0  6.0  2.0 3.853E-02 8.690E-02 3.853E-02 2.231E+00
 12  9 2p5(2P)-2p4[3P]3s(2P)    1  1.00  6.0  6.0  6.0 6.862E-02 1.210E-01 6.862E-02 2.024E+00
 12  9 2p5(2P)-2p4[1D]3d(2P)    1  0.00  6.0  6.0  6.0 8.815E-02 1.650E-01 8.815E-02 7.704E+00
 12 10 2p6(1S)-2p5.3s(1P)       1  1.00  1.0  1.0  3.0 5.350E-02 2.390E-01 5.350E-02 1.354E-01
 12 10 2p6(1S)-2p5.3d(1P)       1  0.00  1.0  1.0  3.0 6.647E-02 4.740E-01 6.647E-02 1.434E-01
 14  1 1s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 2.006E+00 4.160E-01 2.006E+00 3.009E-02
 14  1 2s(2S)-3p(2P)            0  0.00  2.0  2.0  6.0 3.713E-01 0.000E+00 2.376E+00 5.065E-03
 14  2 1s2(1S)-1s.2p(1P)        1  0.25  1.0  1.0  3.0 1.865E+00 7.570E-01 1.865E+00 2.145E-02
 14  2 1s2(1S)-1s.2p(3P)        0  0.75  1.0  1.0  9.0 1.853E+00 0.000E+00 1.853E+00 2.598E-03
 14  2 1s.2p(3P)-1s.3d(3D)      0  0.00  1.0  9.0 15.0 3.290E-01 0.000E+00 2.182E+00 1.404E-04
 14  3 2s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 2.449E-02 1.060E-01 2.449E-02 1.738E+00
 14  3 2s(2S)-3p(2P)            1  0.00  2.0  2.0  6.0 3.030E-01 3.430E-01 3.030E-01 7.271E-02
 14  3 2p(2P)-3s(2S)            0  0.80  2.0  6.0  2.0 2.719E-01 0.000E+00 2.964E-01 5.837E-02
 14  3 2p(2P)-3d(2D)            0  0.20  2.0  6.0 10.0 2.805E-01 0.000E+00 3.050E-01 1.209E-01
 14  4 2s2(1S)-2s.2p(1P)        1  0.25  1.0  1.0  3.0 4.088E-02 2.650E-01 4.088E-02 1.074E+00
 14  4 2s2(1S)-2s.3p(1P)        1  0.00  1.0  1.0  3.0 2.833E-01 5.830E-01 2.833E-01 4.931E-02
 14  4 2s.2p(1P)-2s.3s(1S)      0  0.20  1.0  3.0  1.0 2.371E-01 0.000E+00 2.779E-01 6.369E-02
 14  4 2s.2p(3P)-2s.3s(3S)      0  0.60  1.0  9.0  3.0 2.528E-01 0.000E+00 2.741E-01 2.177E-03
 14  4 2s.2p(1P)-2s.3d(1D)      0  0.20  1.0  3.0  5.0 2.519E-01 0.000E+00 2.928E-01 9.964E-02
 14  5 2s2.2p(2P)-2s.2p2(2D)    1  0.00  6.0  6.0 10.0 3.511E-02 6.510E-02 3.511E-02 1.924E+00
 14  5 2s2.2p(2P)-2s.2p2(2S)    1  0.00  6.0  6.0  2.0 4.501E-02 3.450E-02 4.501E-02 7.231E-01
 14  5 2s2.2p(2P)-2s.2p2(2P)    1  0.00  6.0  6.0  6.0 4.811E-02 1.720E-01 4.811E-02 3.292E+00
 14  5 2p(2P)-3s(2S)            1  1.00  6.0  6.0  2.0 2.253E-01 2.430E-02 2.253E-01 2.679E-02
 14  5 2p(2P)-3d(2D)            1  0.00  6.0  6.0 10.0 2.449E-01 6.260E-01 2.449E-01 1.049E+00
 14  6 2s2.2p2(3P)-2s.2p3(3D)   1  0.00  9.0  9.0 15.0 3.569E-02 6.940E-02 3.569E-02 2.906E+00
 14  6 2s2.2p2(3P)-2s.2p3(3P)   1  0.00  9.0  9.0  9.0 4.211E-02 7.850E-02 4.211E-02 2.894E+00
 14  6 2s2.2p2(3P)-2s.2p3(3S)   1  0.00  9.0  9.0  3.0 5.487E-02 9.370E-02 5.487E-02 2.272E+00
 14  6 2p2(3P)-2p.3s(3P)        1  1.00  9.0  9.0  9.0 2.011E-01 6.610E-02 2.011E-01 7.333E-02
 14  6 2p2(3P)-2p.3d(3D)        1  0.00  9.0  9.0 15.0 2.239E-01 8.380E-01 2.239E-01 1.750E+00
 14  7 2s2.2p3(4S)-2s.2p4(4P)   1  0.00  4.0  4.0 12.0 3.903E-02 1.780E-01 3.903E-02 3.864E+00
 14  7 2p3(4S)-2p2[3P]3s(4P)    1  1.00  4.0  4.0 12.0 1.778E-01 1.190E-01 1.778E-01 8.920E-02
 14  7 2p3(4S)-2p2[3P]3d(4P)    1  0.00  4.0  4.0 12.0 2.031E-01 1.520E+00 2.031E-01 1.490E+00
 14  8 2s2.2p4(3P)-2s.2p5(3P)   1  0.00  9.0  9.0  9.0 4.501E-02 1.410E-01 4.501E-02 5.007E+00
 14  8 2p4(3P)-2p3[4S]3s(3S)    1  1.00  9.0  9.0  3.0 1.451E-01 4.760E-02 1.451E-01 1.170E-01
 14  8 2p4(3P)-2p3[2D]3d(3D)    1  0.00  9.0  9.0 15.0 1.768E-01 3.660E-01 1.768E-01 1.568E+00
 14  9 2s2.2p5(2P)-2s.2p6(2S)   1  0.00  6.0  6.0  2.0 5.019E-02 7.980E-02 5.019E-02 1.144E+00
 14  9 2p5(2P)-2p4[3P]3s(2P)    1  1.00  6.0  6.0  6.0 1.246E-01 1.170E-01 1.246E-01 3.125E+00
 14  9 2p5(2P)-2p4[1D]3d(2P)    1  0.00  6.0  6.0  6.0 1.537E-01 3.300E-01 1.537E-01 4.350E+00
 14 10 2p6(1S)-2p5.3s(1P)       1  1.00  1.0  1.0  3.0 1.052E-01 2.460E-01 1.052E-01 7.805E-02
 14 10 2p6(1S)-2p5.3d(1P)       1  0.00  1.0  1.0  3.0 1.286E-01 1.080E+00 1.286E-01 4.249E-01
 14 11 3s(2S)-3p(2P)            1  1.00  2.0  2.0  6.0 8.877E-03 7.840E-01 8.877E-03 2.283E+01
 14 11 3p(2P)-3d(2D)            0  0.20  2.0  6.0 10.0 1.101E-02 0.000E+00 1.988E-02 2.461E+00
 16  1 1s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 2.622E+00 4.160E-01 2.622E+00 2.296E-02
 16  1 2s(2S)-3p(2P)            0  0.00  2.0  2.0  6.0 4.855E-01 0.000E+00 3.106E+00 3.884E-03
 16  2 1s2(1S)-1s.2p(1P)        1  0.25  1.0  1.0  3.0 2.461E+00 7.670E-01 2.461E+00 1.639E-02
 16  2 1s2(1S)-1s.2p(3P)        0  0.75  1.0  1.0  9.0 2.446E+00 0.000E+00 2.446E+00 2.307E-03
 16  2 1s.2p(3P)-1s.3d(3D)      0  0.00  1.0  9.0 15.0 4.371E-01 0.000E+00 2.883E+00 1.179E-04
 16  3 2s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 2.906E-02 9.380E-02 2.906E-02 1.315E+00
 16  3 2s(2S)-3p(2P)            1  0.00  2.0  2.0  6.0 4.073E-01 3.560E-01 4.073E-01 5.720E-02
 16  3 2p(2P)-3s(2S)            0  0.80  2.0  6.0  2.0 3.668E-01 0.000E+00 3.959E-01 4.365E-02
 16  3 2p(2P)-3d(2D)            0  0.20  2.0  6.0 10.0 3.803E-01 0.000E+00 4.094E-01 9.202E-02
 16  4 2s2(1S)-2s.2p(1P)        1  0.25  1.0  1.0  3.0 4.830E-02 2.300E-01 4.830E-02 8.308E-01
 16  4 2s2(1S)-2s.3p(1P)        1  0.00  1.0  1.0  3.0 3.845E-01 6.130E-01 3.845E-01 3.125E-02
 16  4 2s.2p(1P)-2s.3s(1S)      0  0.20  1.0  3.0  1.0 3.298E-01 0.000E+00 3.781E-01 4.683E-02
 16  4 2s.2p(3P)-2s.3s(3S)      0  0.60  1.0  9.0  3.0 3.482E-01 0.000E+00 3.734E-01 1.574E-03
 16  4 2s.2p(1P)-2s.3d(1D)      0  0.20  1.0  3.0  5.0 3.476E-01 0.000E+00 3.959E-01 7.600E-02
 16  5 2s2.2p(2P)-2s.2p2(2D)    1  0.00  6.0  6.0 10.0 4.192E-02 5.740E-02 4.192E-02 1.307E+00
 16  5 2s2.2p(2P)-2s.2p2(2S)    1  0.00  6.0  6.0  2.0 5.342E-02 2.980E-02 5.342E-02 5.248E-01
 16  5 2s2.2p(2P)-2s.2p2(2P)    1  0.00  6.0  6.0  6.0 5.709E-02 1.480E-01 5.709E-02 2.294E+00
 16  5 2p(2P)-3s(2S)            1  1.00  6.0  6.0  2.0 3.145E-01 2.000E-02 3.145E-01 3.060E-02
 16  5 2p(2P)-3d(2D)            1  0.00  6.0  6.0 10.0 3.396E-01 6.410E-01 3.396E-01 7.968E-01
 16  6 2s2.2p2(3P)-2s.2p3(3D)   1  0.00  9.0  9.0 15.0 4.298E-02 6.180E-02 4.298E-02 2.618E+00
 16  6 2s2.2p2(3P)-2s.2p3(3P)   1  0.00  9.0  9.0  9.0 5.066E-02 6.910E-02 5.066E-02 2.398E+00
 16  6 2s2.2p2(3P)-2s.2p3(3S)   1  0.00  9.0  9.0  3.0 6.529E-02 8.110E-02 6.529E-02 1.822E+00
 16  6 2p2(3P)-2p.3s(3P)        1  1.00  9.0  9.0  9.0 2.875E-01 6.340E-02 2.875E-01 7.747E-02
 16  6 2p2(3P)-2p.3d(3D)        1  0.00  9.0  9.0 15.0 3.154E-01 8.780E-01 3.154E-01 1.533E+00
 16  7 2s2.2p3(4S)-2s.2p4(4P)   1  0.00  4.0  4.0 12.0 4.742E-02 1.590E-01 4.742E-02 2.856E+00
 16  7 2p3(4S)-2p2[3P]3s(4P)    1  1.00  4.0  4.0 12.0 2.597E-01 1.150E-01 2.597E-01 5.320E-02
 16  7 2p3(4S)-2p2[3P]3d(4P)    1  0.00  4.0  4.0 12.0 2.916E-01 1.660E+00 2.916E-01 1.610E+00
 16  8 2s2.2p4(3P)-2s.2p5(3P)   1  0.00  9.0  9.0  9.0 5.513E-02 1.260E-01 5.513E-02 3.907E+00
 16  8 2p4(3P)-2p3[4S]3s(3S)    1  1.00  9.0  9.0  3.0 2.206E-01 4.540E-02 2.206E-01 6.750E-02
 16  8 2p4(3P)-2p3[2D]3d(3D)    1  0.00  9.0  9.0 15.0 2.608E-01 4.480E-01 2.608E-01 2.063E+00
 16  9 2s2.2p5(2P)-2s.2p6(2S)   1  0.00  6.0  6.0  2.0 6.203E-02 7.260E-02 6.203E-02 1.298E+00
 16  9 2p5(2P)-2p4[3P]3s(2P)    1  1.00  6.0  6.0  6.0 1.957E-01 1.130E-01 1.957E-01 1.326E-01
 16  9 2p5(2P)-2p4[1D]3d(2P)    1  0.00  6.0  6.0  6.0 2.346E-01 4.670E-01 2.346E-01 2.777E+00
 16 10 2p6(1S)-2p5.3s(1P)       1  1.00  1.0  1.0  3.0 1.721E-01 2.430E-01 1.721E-01 8.182E-02
 16 10 2p6(1S)-2p5.3d(1P)       1  0.00  1.0  1.0  3.0 2.061E-01 1.600E+00 2.061E-01 4.477E-01
 16 11 3s(2S)-3p(2P)            1  1.00  2.0  2.0  6.0 1.323E-02 6.650E-01 1.323E-02 1.456E+01
 16 11 3p(2P)-3d(2D)            0  0.20  2.0  6.0 10.0 1.745E-02 0.000E+00 3.068E-02 1.498E+00
 16 12 3s2(1S)-3s.3p(1P)        1  0.25  1.0  1.0  3.0 1.576E-02 1.420E+00 1.576E-02 7.706E+00
 16 12 3s.3p(1P)-3s.3d(1D)      0  0.05  1.0  3.0  5.0 1.780E-02 0.000E+00 3.356E-02 1.029E+00
 16 12 3s.3p(3P)-3s.3d(3D)      0  0.15  1.0  9.0 15.0 1.874E-02 0.000E+00 2.909E-02 2.409E-01
 16 13 3s2.3p(2P)-3s.3p2(2D)    1  0.00  6.0  6.0 10.0 1.159E-02 4.840E-02 1.159E-02 6.519E+00
 16 13 3s2.3p(2P)-3s.3p2(2S)    1  0.00  6.0  6.0  2.0 1.523E-02 1.030E-01 1.523E-02 3.215E+00
 16 13 3s2.3p(2P)-3s.3p2(2P)    1  0.00  6.0  6.0  6.0 1.654E-02 7.490E-01 1.654E-02 2.014E+01
 16 13 3p(2P)-3d(2D)            1  0.20  6.0  6.0 10.0 1.878E-02 1.170E+00 1.878E-02 2.309E+01
 26  1 1s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 6.966E+00 4.160E-01 6.966E+00 8.014E-03
 26  1 2s(2S)-3p(2P)            0  0.00  2.0  2.0  6.0 1.287E+00 0.000E+00 8.250E+00 1.469E-03
 26  2 1s2(1S)-1s.2p(1P)        1  0.25  1.0  1.0  3.0 6.700E+00 7.980E-01 6.700E+00 5.950E-03
 26  2 1s2(1S)-1s.2p(3P)        0  0.75  1.0  1.0  9.0 6.670E+00 0.000E+00 6.670E+00 1.264E-03
 26  2 1s.2p(3P)-1s.3d(3D)      0  0.00  1.0  9.0 15.0 1.211E+00 0.000E+00 7.881E+00 5.776E-05
 26  3 2s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 5.924E-02 6.620E-02 5.924E-02 4.738E-01
 26  3 2s(2S)-3p(2P)            1  0.00  2.0  2.0  6.0 1.166E+00 3.920E-01 1.166E+00 2.247E-02
 26  3 2p(2P)-3s(2S)            0  0.80  2.0  6.0  2.0 1.090E+00 0.000E+00 1.150E+00 1.566E-02
 26  3 2p(2P)-3d(2D)            0  0.20  2.0  6.0 10.0 1.115E+00 0.000E+00 1.174E+00 3.353E-02
 26  4 2s2(1S)-2s.2p(1P)        1  0.25  1.0  1.0  3.0 9.334E-02 1.520E-01 9.334E-02 3.100E-01
 26  4 2s2(1S)-2s.3p(1P)        1  0.00  1.0  1.0  3.0 1.129E+00 6.950E-01 1.129E+00 1.305E-02
 26  4 2s.2p(1P)-2s.3s(1S)      0  0.20  1.0  3.0  1.0 1.018E+00 0.000E+00 1.112E+00 1.602E-02
 26  4 2s.2p(3P)-2s.3s(3S)      0  0.60  1.0  9.0  3.0 1.056E+00 0.000E+00 1.103E+00 5.163E-04
 26  4 2s.2p(1P)-2s.3d(1D)      0  0.20  1.0  3.0  5.0 1.056E+00 0.000E+00 1.150E+00 2.847E-02
 26  5 2s2.2p(2P)-2s.2p2(2D)    1  0.00  6.0  6.0 10.0 8.326E-02 3.930E-02 8.326E-02 5.158E-01
 26  5 2s2.2p(2P)-2s.2p2(2S)    1  0.00  6.0  6.0  2.0 1.115E-01 2.100E-02 1.115E-01 2.438E-01
 26  5 2s2.2p(2P)-2s.2p2(2P)    1  0.00  6.0  6.0  6.0 1.075E-01 9.410E-02 1.075E-01 8.864E-01
 26  5 2p(2P)-3s(2S)            1  1.00  6.0  6.0  2.0 9.951E-01 1.920E-02 9.951E-01 5.708E-03
 26  5 2p(2P)-3d(2D)            1  0.00  6.0  6.0 10.0 1.045E+00 6.750E-01 1.045E+00 2.909E-01
 26  6 2s2.2p2(3P)-2s.2p3(3D)   1  0.00  9.0  9.0 15.0 8.677E-02 4.300E-02 8.677E-02 1.119E+00
 26  6 2s2.2p2(3P)-2s.2p3(3P)   1  0.00  9.0  9.0  9.0 1.046E-01 4.850E-02 1.046E-01 8.335E-01
 26  6 2s2.2p2(3P)-2s.2p3(3S)   1  0.00  9.0  9.0  3.0 1.247E-01 5.160E-02 1.247E-01 6.469E-01
 26  6 2p2(3P)-2p.3s(3P)        1  1.00  9.0  9.0  9.0 9.493E-01 5.011E-02 9.493E-01 1.542E-02
 26  6 2p2(3P)-2p.3d(3D)        1  0.00  9.0  9.0 15.0 1.003E+00 9.640E-01 1.003E+00 3.450E-01
 26  7 2s2.2p3(4S)-2s.2p4(4P)   1  0.00  4.0  4.0 12.0 9.800E-02 1.120E-01 9.800E-02 9.295E-01
